name|city|lat|long|avgPrice
Days Inn by Wyndham Tonawanda/Buffalo|Buffalo, NY|42.98477| -78.82350|  91.00000
Home2 Suites by Hilton Amherst Buffalo|Buffalo, NY|43.00185| -78.82132| 130.00000
Amherst Inn & Suites|Buffalo, NY|43.00761| -78.82098|  90.00000
Sleep Inn|Buffalo, NY|43.00568| -78.81907|  81.00000
Econo Lodge South|Buffalo, NY|42.79160| -78.81843|  79.00000
La Quinta Inn & Suites by Wyndham Buffalo Amherst|Buffalo, NY|43.00486| -78.81757| 101.00000
Motel 6 Amherst, NY - Buffalo|Buffalo, NY|42.95958| -78.81542|  68.00000
Fairfield Inn & Suites by Marriott Buffalo Amherst/University|Buffalo, NY|42.99615| -78.80265| 115.00000
Quality Inn Near Walden Galleria Mall|Buffalo, NY|42.87703| -78.79816| 101.00000
DoubleTree by Hilton Hotel Buffalo - Amherst|Buffalo, NY|42.98985| -78.79527| 143.66667
Buffalo Marriott Niagara|Buffalo, NY|42.98858| -78.79294| 144.00000
Hampton Inn Buffalo - Amherst, NY|Buffalo, NY|42.99418| -78.78527| 142.00000
Hyatt Place Buffalo/Amherst|Buffalo, NY|42.96078| -78.76965| 134.00000
M Hotel Buffalo|Buffalo, NY|42.90955| -78.76045| 130.00000
Wingate by Wyndham State Arena Raleigh/Cary|Raleigh, NC|35.78967| -78.74369|  95.00000
Motel 6 Raleigh, NC - Cary|Raleigh, NC|35.76405| -78.74352|  79.00000
Courtyard Buffalo Airport|Buffalo, NY|42.93123| -78.72911| 158.00000
Four Points by Sheraton Raleigh Arena|Raleigh, NC|35.79754| -78.72496| 124.00000
Buffalo Airport Hotel|Buffalo, NY|42.93576| -78.71653| 103.00000
Days Inn by Wyndham Raleigh Glenwood-Crabtree|Raleigh, NC|35.86019| -78.70920|  80.00000
Ramada by Wyndham Raleigh|Raleigh, NC|35.80131| -78.70648| 107.00000
Super 8 by Wyndham Raleigh|Raleigh, NC|35.85247| -78.70078|  81.00000
La Quinta Inn & Suites by Wyndham Raleigh Crabtree|Raleigh, NC|35.83348| -78.67599|  85.00000
Hampton Inn & Suites Raleigh/Crabtree Valley|Raleigh, NC|35.83625| -78.67286| 129.00000
Super 8 by Wyndham Raleigh Downtown|Raleigh, NC|35.74954| -78.64825|  69.00000
Raleigh Marriott City Center|Raleigh, NC|35.77358| -78.63998| 153.00000
Motel 6 Raleigh, NC - North|Raleigh, NC|35.81389| -78.60256|  70.00000
Quality Inn & Suites Raleigh North|Raleigh, NC|35.81190| -78.60196|  86.00000
Clarion Pointe Raleigh Midtown|Raleigh, NC|35.81846| -78.59479|  79.00000
Courtyard by Marriott Raleigh North/Triangle Town Center|Raleigh, NC|35.86724| -78.58004| 134.00000
Hampton Inn Raleigh-Capital Blvd. North|Raleigh, NC|35.85582| -78.57895| 134.00000
Fairfield Inn & Suites by Marriott Raleigh Capital Blvd./I-540|Raleigh, NC|35.87177| -78.57847| 146.00000
Microtel Inn & Suites by Wyndham Raleigh|Raleigh, NC|35.79687| -78.57681|  70.00000
Sleep Inn & Suites Monticello|Charlottesville, VA|38.01137| -78.50554|  86.00000
Graduate Charlottesville|Charlottesville, VA|38.03382| -78.49853| 134.00000
Clarion Pointe Charlottesville|Charlottesville, VA|38.06069| -78.49447|  89.16667
English Inn of Charlottesville|Charlottesville, VA|38.05580| -78.49443| 119.00000
Red Roof Inn Charlottesville|Charlottesville, VA|38.05772| -78.49254|  86.00000
Econo Lodge North|Charlottesville, VA|38.05836| -78.49232|  72.00000
Hampton Inn Charlottesville|Charlottesville, VA|38.06269| -78.48855| 125.00000
Home2 Suites by Hilton Charlottesville Downtown|Charlottesville, VA|38.02895| -78.48518| 129.00000
Omni Charlottesville Hotel|Charlottesville, VA|38.03176| -78.48406| 192.00000
DoubleTree by Hilton Hotel Charlottesville|Charlottesville, VA|38.10096| -78.46327| 114.00000
Hilton Garden Inn Charlottesville|Charlottesville, VA|38.02460| -78.43831| 105.00000
The Westin Richmond|Richmond, VA|37.60431| -77.51788| 204.00000
Hampton Inn & Suites Richmond/Glenside|Richmond, VA|37.61095| -77.51594| 145.00000
Courtyard by Marriott Richmond West|Richmond, VA|37.59791| -77.51204| 138.00000
Residence Inn by Marriott Richmond West End|Richmond, VA|37.60024| -77.51153| 122.00000
Westfields Marriott Washington Dulles|Fairfax, VA|38.87480| -77.45595| 191.00000
Graduate Richmond|Richmond, VA|37.54534| -77.44661| 169.00000
The Jefferson Hotel|Richmond, VA|37.54432| -77.44547| 371.00000
Richmond Motel|Richmond, VA|37.56682| -77.44490|  82.00000
Quirk Hotel Richmond|Richmond, VA|37.54650| -77.44408| 250.00000
Linden Row Inn|Richmond, VA|37.54338| -77.44219| 147.00000
Hampton Inn & Suites Richmond - Downtown|Richmond, VA|37.53937| -77.43760| 220.00000
Hilton Richmond Downtown|Richmond, VA|37.54208| -77.43758| 196.00000
Richmond Marriott|Richmond, VA|37.54314| -77.43661| 238.00000
The Commonwealth|Richmond, VA|37.53844| -77.43571| 227.00000
Omni Richmond Hotel|Richmond, VA|37.53580| -77.43518| 203.00000
The Berkeley Hotel|Richmond, VA|37.53591| -77.43427| 164.00000
Wingate by Wyndham Chantilly / Dulles Airport|Fairfax, VA|38.89696| -77.43307| 106.00000
The Westin Washington Dulles Airport|Fairfax, VA|38.95568| -77.42811| 134.00000
Hilton Washington Dulles Airport|Fairfax, VA|38.93277| -77.42750| 133.00000
Courtyard by Marriott Dulles Airport Herndon|Fairfax, VA|38.95833| -77.42161|  99.00000
Affordable Suites|Greenville, NC|35.59100| -77.40848|  89.00000
Country Inn & Suites by Radisson, Greenville, NC|Greenville, NC|35.55736| -77.40696|  98.00000
Courtyard Marriott Greenville|Greenville, NC|35.60487| -77.40344| 139.00000
Baymont by Wyndham Greenville|Greenville, NC|35.56755| -77.40171|  77.00000
Knights Inn Greenville, NC|Greenville, NC|35.56788| -77.40120|  65.00000
Residence Inn Greenville|Greenville, NC|35.61352| -77.40007| 168.00000
Fairfield Inn & Suites by Marriott Greenville|Greenville, NC|35.60165| -77.39809| 131.00000
Econo Lodge Greenville|Greenville, NC|35.60408| -77.39779|  67.00000
Super 8 by Wyndham Greenville|Greenville, NC|35.60121| -77.39688|  78.00000
Hampton Inn Greenville|Greenville, NC|35.57379| -77.39183| 158.00000
Hilton Greenville|Greenville, NC|35.57334| -77.38977| 169.00000
Hilton Fairfax|Fairfax, VA|38.85759| -77.38665| 112.00000
Red Roof Inn Greenville, NC|Greenville, NC|35.58124| -77.37848|  79.00000
Hilton Garden Inn Fairfax|Fairfax, VA|38.87258| -77.37088| 111.00000
Comfort Inn Herndon - Reston|Fairfax, VA|38.96729| -77.36881|  88.00000
Hyatt Regency Reston|Fairfax, VA|38.95827| -77.35593| 281.00000
Fairfax Marriott at Fair Oaks|Fairfax, VA|38.86345| -77.35345| 152.00000
The Westin Reston Heights|Fairfax, VA|38.95041| -77.35213| 174.00000
SpringHill Suites by Marriott Fairfax Fair Oaks|Fairfax, VA|38.85365| -77.33860| 124.00000
Courtyard Fairfax Fair Oaks|Fairfax, VA|38.85759| -77.33311| 121.00000
Best Western Plus Suites-Greenville|Greenville, NC|35.60274| -77.33190| 125.00000
Hampton Inn Fairfax City|Fairfax, VA|38.85446| -77.31894| 140.00000
Best Western Fairfax|Fairfax, VA|38.86221| -77.30653| 110.00000
Residence Inn Fairfax City|Fairfax, VA|38.86020| -77.30624| 149.00000
Courtyard by Marriott Dunn Loring Fairfax|Fairfax, VA|38.88025| -77.22827| 114.00000
The Ritz-Carlton, Tysons Corner|Fairfax, VA|38.92426| -77.22387| 253.00000
Tysons Corner Marriott|Fairfax, VA|38.91381| -77.22122| 210.00000
Hyatt Regency Tysons Corner Center|Fairfax, VA|38.91876| -77.21995| 305.00000
The Westin Tysons Corner|Fairfax, VA|38.90801| -77.21604| 152.00000
Hilton McLean Tysons Corner|Fairfax, VA|38.92657| -77.21593| 201.00000
Falls Church Marriott Fairview Park|Fairfax, VA|38.86134| -77.21591| 163.00000
The Watermark Hotel|Fairfax, VA|38.92566| -77.21050| 202.00000
Archer Hotel Tysons|Fairfax, VA|38.92384| -77.20758| 192.00000
Comfort Inn - Springfield|Fairfax, VA|38.77636| -77.17899| 100.00000
Clarion Inn Falls Church - Arlington|Fairfax, VA|38.86937| -77.17180| 101.00000
The Ritz-Carlton Georgetown, Washington, D.C.|Washington, DC|38.90323| -77.06171| 661.00000
Rosewood Washington, D.C.|Washington, DC|38.90399| -77.06146| 857.40000
Four Seasons Hotel Washington DC|Washington, DC|38.90461| -77.05723| 971.00000
The Watergate Hotel|Washington, DC|38.89934| -77.05584| 462.00000
Omni Shoreham Hotel|Washington, DC|38.92268| -77.05366| 238.00000
Salamander Washington DC|Washington, DC|38.93055| -77.05271| 460.00000
Park Hyatt Washington|Washington, DC|38.90580| -77.05109| 387.00000
Hotel Hive|Washington, DC|38.89711| -77.04963| 120.00000
The Ritz-Carlton, Washington, D.C.|Washington, DC|38.90463| -77.04914| 482.00000
Hyatt Place Washington DC/Georgetown/West End|Washington, DC|38.90550| -77.04815| 146.00000
The Normandy Hotel|Washington, DC|38.91741| -77.04762| 137.00000
State Plaza Hotel|Washington, DC|38.89668| -77.04757| 137.00000
Washington Hilton|Washington, DC|38.91652| -77.04521| 162.00000
The Jefferson, Washington, DC|Washington, DC|38.90592| -77.03693| 459.00000
The St. Regis Washington, D.C.|Washington, DC|38.90210| -77.03610| 444.00000
Hilton Garden Inn Washington DC Downtown|Washington, DC|38.90067| -77.03164| 146.00000
Hamilton Hotel Washington DC|Washington, DC|38.90290| -77.03156| 180.00000
Washington Plaza Hotel|Washington, DC|38.90620| -77.03087| 137.00000
Waldorf Astoria Washington DC|Washington, DC|38.89412| -77.02756| 552.00000
Duo Housing Hostel|Washington, DC|38.90646| -77.02673| 108.00000
Conrad Washington DC|Washington, DC|38.90118| -77.02537| 409.00000
Marriott Marquis Washington, DC|Washington, DC|38.90361| -77.02474| 175.00000
Pendry Washington DC - The Wharf|Washington, DC|38.87728| -77.02236| 431.00000
Hilton Washington DC Capitol Hill|Washington, DC|38.89686| -77.01111| 147.00000
Phoenix Park Hotel|Washington, DC|38.89711| -77.00947| 126.00000
Hampton Inn & Suites Washington DC - Navy Yard|Washington, DC|38.87486| -77.00636| 127.00000
Howard Johnson by Wyndham College Park|College Park, MD|39.00441| -76.92960|  95.00000
Hampton Inn College Park|College Park, MD|39.01376| -76.92854| 105.00000
Courtyard by Marriott Annapolis|Annapolis, MD|39.11977| -76.78018| 139.00000
Hilton Garden Inn Williamsburg|Williamsburg, VA|37.29325| -76.72609|  96.00000
Fairfield Inn & Suites by Marriott Williamsburg|Williamsburg, VA|37.28609| -76.72214|  85.00000
Westgate Historic Williamsburg Resort|Williamsburg, VA|37.28417| -76.72053|  89.00000
Howard Johnson by Wyndham Pikesville|Baltimore, MD|39.36775| -76.71582|  69.00000
Howard Johnson by Wyndham Pikesville|Towson, MD|39.36775| -76.71582|  69.00000
Econo Lodge Historic Area|Williamsburg, VA|37.28097| -76.68916|  69.00000
Rodeway Inn Historic|Williamsburg, VA|37.27413| -76.68848|  73.00000
Hampton Inn & Suites Williamsburg Historic District|Williamsburg, VA|37.28352| -76.68846|  87.00000
Red Roof Inn Williamsburg|Williamsburg, VA|37.28069| -76.68814|  69.00000
Wingate by Wyndham Baltimore BWI Airport|Baltimore, MD|39.19738| -76.68675|  90.00000
Baymont by Wyndham Williamsburg|Williamsburg, VA|37.26765| -76.68364|  67.00000
Embassy Suites by Hilton Baltimore Hunt Valley|Towson, MD|39.49608| -76.66313| 117.00000
Hampton Inn & Suites Baltimore North/Timonium|Towson, MD|39.45751| -76.63827| 107.00000
Red Roof Inn Baltimore|Baltimore, MD|39.43815| -76.63200|  72.00000
Red Roof Inn Baltimore|Towson, MD|39.43815| -76.63200|  72.00000
La Quinta Inn & Suites by Wyndham Baltimore Downtown|Baltimore, MD|39.29312| -76.61832|  92.00000
Lord Baltimore Hotel|Baltimore, MD|39.28970| -76.61612| 118.40000
Sheraton Inner Harbor Hotel|Baltimore, MD|39.28459| -76.61541| 140.00000
The Royal Sonesta Harbor Court Baltimore|Baltimore, MD|39.28269| -76.61411| 202.00000
Hyatt Regency Baltimore Inner Harbor|Baltimore, MD|39.28490| -76.61411| 136.00000
Sleep Inn & Suites Downtown Inner Harbor|Baltimore, MD|39.29251| -76.60738| 100.00000
Baltimore Marriott Waterfront|Baltimore, MD|39.28357| -76.60299| 200.00000
Four Seasons Hotel Baltimore|Baltimore, MD|39.28274| -76.60247| 569.00000
Hilton Baltimore Inner Harbor|Baltimore, MD|39.28377| -76.60160| 179.00000
Hyatt Place Baltimore Inner Harbor|Baltimore, MD|39.28466| -76.59867| 119.00000
Sagamore Pendry Baltimore|Baltimore, MD|39.28111| -76.59191| 511.00000
SpringHill Suites by Marriott Annapolis|Annapolis, MD|38.97272| -76.54931| 129.00000
DoubleTree by Hilton Hotel Annapolis|Annapolis, MD|38.98259| -76.54724| 124.00000
Best Western Plus Hotel & Conference Center|Baltimore, MD|39.28017| -76.54701| 120.00000
Fairfield Inn & Suites by Marriott Ithaca|Ithaca, NY|42.42251| -76.51569| 134.00000
Hampton Inn Ithaca|Ithaca, NY|42.42490| -76.51320| 139.00000
Meadow Court Inn|Ithaca, NY|42.43429| -76.50776|  85.00000
The Westin Annapolis|Annapolis, MD|38.97668| -76.50446| 172.00000
Hotel Ithaca|Ithaca, NY|42.43761| -76.49937| 135.00000
Graduate Annapolis|Annapolis, MD|38.97817| -76.49830| 159.00000
Hilton Garden Inn Ithaca|Ithaca, NY|42.44070| -76.49721| 161.00000
Ithaca Marriott Downtown on the Commons|Ithaca, NY|42.43901| -76.49562| 179.00000
Canopy by Hilton Ithaca Downtown|Ithaca, NY|42.44007| -76.49493| 159.00000
Argos Inn|Ithaca, NY|42.43970| -76.49317| 189.00000
Village Inn|Annapolis, MD|38.94317| -76.49079| 105.00000
The Dorm Hotel|Ithaca, NY|42.44429| -76.48975| 159.00000
Historic Inns of Annapolis|Annapolis, MD|38.97932| -76.48955| 168.00000
Cayuga Blu Hotel|Ithaca, NY|42.48300| -76.48690| 118.00000
Best Western University Inn|Ithaca, NY|42.43798| -76.46152| 159.00000
Quality Inn|Norfolk, VA|36.92591| -76.31841|  52.00000
Hilton Norfolk The Main|Norfolk, VA|36.84667| -76.29158| 180.00000
Residence Inn Norfolk Downtown|Norfolk, VA|36.85386| -76.29138| 178.00000
Norfolk Waterside Marriott|Norfolk, VA|36.84554| -76.29066| 169.00000
Sheraton Norfolk Waterside Hotel|Norfolk, VA|36.84373| -76.28969| 192.00000
Courtyard by Marriott Norfolk Downtown|Norfolk, VA|36.84683| -76.28720| 139.00000
Wyndham Garden Norfolk Downtown|Norfolk, VA|36.85519| -76.28613| 119.00000
Express Inn|Norfolk, VA|36.86170| -76.21151|  67.00000
Motel 6 Norfolk, VA|Norfolk, VA|36.85258| -76.21088|  70.00000
Doubletree by Hilton Hotel Norfolk Airport|Norfolk, VA|36.87590| -76.20962| 102.00000
Comfort Inn & Suites|Syracuse, NY|43.09652| -76.17023| 108.00000
Embassy Suites by Hilton Syracuse Destiny USA|Syracuse, NY|43.06761| -76.16899| 171.00000
Marriott Syracuse Downtown|Syracuse, NY|43.04476| -76.15129| 195.00000
Quality Inn & Suites Downtown|Syracuse, NY|43.05271| -76.14680| 101.00000
Sheraton Syracuse University Hotel & Conference Center|Syracuse, NY|43.04121| -76.13385| 194.00000
Days Inn by Wyndham Syracuse|Syracuse, NY|43.09006| -76.09335|  70.00000
Red Roof Inn Syracuse|Syracuse, NY|43.09153| -76.09231|  72.00000
Rodeway Inn|Syracuse, NY|43.08955| -76.09096|  69.00000
Motel 6 East Syracuse, NY|Syracuse, NY|43.08986| -76.08865|  62.00000
DoubleTree by Hilton Hotel Syracuse|Syracuse, NY|43.08780| -76.08381| 168.00000
Embassy Suites Syracuse|Syracuse, NY|43.09278| -76.08288| 173.00000
Sleep Inn & Suites Airport|Syracuse, NY|43.09929| -76.08138|  93.00000
Wingate by Wyndham Kanata West Ottawa|Kanata, Canada|45.29803| -75.94160| 131.00000
Microtel Inn & Suites By Wyndham Kanata|Kanata, Canada|45.29977| -75.93343| 143.00000
Brookstreet|Kanata, Canada|45.34807| -75.91759| 182.00000
Homewood Suites by Hilton Ottawa Kanata|Kanata, Canada|45.31538| -75.90314| 158.00000
TownePlace Suites by Marriott Ottawa Kanata|Kanata, Canada|45.31359| -75.90277| 150.00000
Comfort Inn Ottawa West Kanata|Kanata, Canada|45.31537| -75.89334| 119.00000
GLō Best Western Kanata Ottawa West|Kanata, Canada|45.31642| -75.89165| 139.00000
Motel Rideau|Montreal, Canada|45.44383| -75.64049|  74.00000
Colgate Inn|Hamilton, NY|42.82743| -75.54413| 294.00000
Days Hotel by Wyndham Allentown Airport / Lehigh Valley|Bethlehem, PA|40.65729| -75.42681|  93.00000
Sonesta Select Allentown Bethlehem Airport|Bethlehem, PA|40.64433| -75.42524| 128.00000
Sonesta ES Suites Allentown Bethlehem Airport|Bethlehem, PA|40.64505| -75.42449| 128.00000
Homewood Suites by Hilton Allentown-Bethlehem Airport|Bethlehem, PA|40.65631| -75.41873| 142.00000
Hyatt Place Bethlehem|Bethlehem, PA|40.62322| -75.38013| 148.00000
Wind Creek Bethlehem|Bethlehem, PA|40.61490| -75.35731| 197.00000
Courtyard by Marriott West Springfield|Springfield, MA|39.92594| -75.35075| 166.00000
WoodSpring Suites Allentown Bethlehem|Bethlehem, PA|40.67818| -75.34997|  96.00000
The View Inn & Suites|Bethlehem, PA|40.67726| -75.34166|  98.00000
Tru By Hilton Easton, PA|Easton, PA|40.72008| -75.29514| 140.00000
Home2 Suites by Hilton Easton|Easton, PA|40.72051| -75.29491| 167.00000
Courtyard by Marriott Bethlehem Lehigh Valley/I-78|Bethlehem, PA|40.65353| -75.29021| 164.00000
Sonesta Select Philadelphia Airport|Philadelphia, PA|39.88519| -75.24862| 135.00000
Hampton Inn Philadelphia-International Airport|Philadelphia, PA|39.88826| -75.24627| 138.00000
Microtel Inn & Suites by Wyndham Philadelphia Airport|Philadelphia, PA|39.88890| -75.24557| 120.00000
Four Points By Sheraton Philadelphia Airport|Philadelphia, PA|39.89163| -75.23266| 177.00000
Doubletree by Hilton Philadelphia Airport|Philadelphia, PA|39.88889| -75.23217| 148.00000
Hilton Philadelphia City Avenue|Philadelphia, PA|40.00441| -75.21817| 197.00000
The Lafayette Inn|Easton, PA|40.70265| -75.20746| 186.00000
Grand Eastonian Hotel & Suites|Easton, PA|40.69097| -75.20635| 149.00000
Sheraton Philadelphia University City Hotel|Philadelphia, PA|39.95500| -75.19400| 240.00000
The Study at University City|Philadelphia, PA|39.95453| -75.19000| 243.00000
Motto by Hilton Philadelphia Rittenhouse Square|Philadelphia, PA|39.95250| -75.17158| 172.00000
Four Seasons Hotel Philadelphia at Comcast Center|Philadelphia, PA|39.95509| -75.17090|1287.81481
Sonesta Philadelphia Rittenhouse Square|Philadelphia, PA|39.95283| -75.17030| 186.00000
Radisson Hotel Philadelphia, PA|Philadelphia, PA|39.94917| -75.16954| 276.00000
Warwick Hotel Rittenhouse Square|Philadelphia, PA|39.94917| -75.16954| 154.00000
The Windsor Suites|Philadelphia, PA|39.95565| -75.16822| 197.00000
Sheraton Philadelphia Downtown|Philadelphia, PA|39.95723| -75.16695| 197.00000
The Rittenhouse Philadelphia|Philadelphia, PA|39.94966| -75.16482| 558.00000
The Ritz-Carlton, Philadelphia|Philadelphia, PA|39.95128| -75.16427| 453.00000
DoubleTree by Hilton Philadelphia Center City|Philadelphia, PA|39.94792| -75.16413| 187.00000
Cambria Hotel Philadelphia Downtown Center City|Philadelphia, PA|39.94855| -75.16400| 167.00000
Hampton Inn Philadelphia Center City-Convention Center|Philadelphia, PA|39.95628| -75.16087| 176.00000
Loews Philadelphia Hotel|Philadelphia, PA|39.95143| -75.16032| 215.00000
Four Points by Sheraton Philadelphia City Center|Philadelphia, PA|39.95601| -75.15918| 167.00000
Sleep Inn Center City|Philadelphia, PA|39.95438| -75.15711| 137.00000
Wyndham Philadelphia Historic District|Philadelphia, PA|39.95196| -75.14741| 207.00000
Philadelphia Marriott Old City|Philadelphia, PA|39.94621| -75.14342| 204.00000
Hilton Philadelphia at Penn's Landing|Philadelphia, PA|39.94536| -75.14137| 192.00000
Hampton Inn Easton|Easton, PA|40.15944| -75.12442| 144.00000
Four Points by Sheraton Philadelphia Northeast|Philadelphia, PA|40.07877| -75.02945| 127.00000
Hilton Garden Inn Princeton Lawrenceville|Princeton, NJ|40.28989| -74.70518| 135.00000
Red Roof Inn Princeton - Ewing|Princeton, NJ|40.28899| -74.69044| 103.00000
Nassau Inn|Princeton, NJ|40.35065| -74.66183| 293.00000
Hyatt Place Princeton|Princeton, NJ|40.31699| -74.65890| 124.00000
Hyatt Regency Princeton|Princeton, NJ|40.32387| -74.64438| 185.00000
The Westin Princeton at Forrestal Village|Princeton, NJ|40.35560| -74.61100| 165.00000
Hampton Inn Princeton|Princeton, NJ|40.36356| -74.60016| 126.00000
Princeton Marriott at Forrestal|Princeton, NJ|40.35521| -74.59981| 194.00000
Sonesta ES Suites Princeton|Princeton, NJ|40.36444| -74.59928| 143.00000
DoubleTree by Hilton Princeton|Princeton, NJ|40.36648| -74.59759| 148.00000
Newark Liberty International Airport Marriott|Newark, NJ|40.66350| -74.17795| 238.00000
Courtyard by Marriott Newark Liberty International Airport|Newark, NJ|40.70940| -74.17233| 155.00000
