league|id|time|date|city|title|full|venue|ven_id|score|lat|long|t1|t2|t3|t4|low|med|high|name|xname
ncaa_football|5974857|07:00 pm|2023-08-31|Kennesaw, GA|Tusculum Pioneers at Kennesaw State Owls Football|Tusculum Pioneers at Kennesaw State Owls Football|Fifth Third Bank Stadium| 45664|0.129|34.0289| -84.5676|Kennesaw State Owls Football|NA|NA|NA| 40|  45|   123|NCAA FB|College Football
ncaa_football|5961631|03:30 pm|2023-09-02|Chicago, IL|Chicago Football Classic|Chicago Football Classic: Central State vs Mississippi Valley State|Soldier Field|    31|0.380|41.8623| -87.6159|Chicago Football Classic|Mississippi Valley State Delta Devils Football|Central State University Marauders Football|NA| 48| 104|   323|NCAA FB|College Football
ncaa_football|5953828|03:30 am|2023-09-02|Norfolk, VA|Virginia State at Norfolk State|Virginia State Trojans at Norfolk State Spartans Football|William 'Dick' Price Stadium|  6045|0.379|36.8473| -76.2699|Norfolk State Spartans Football|Virginia State Trojans Football|NA|NA| 56|  65|    72|NCAA FB|College Football
ncaa_football|5893395|03:30 am|2023-09-02|Bozeman, MT|Utah Tech Trailblazers at Montana State Bobcats Football|Utah Tech Trailblazers at Montana State Bobcats Football|Bobcat Stadium - MT|  3718|0.243|45.6585|-111.0500|Montana State Bobcats Football|Utah Tech Trailblazers Football|NA|NA| 85| 142|   295|NCAA FB|College Football
ncaa_football|5913885|07:00 pm|2023-09-02|El Paso, TX|UIW at UTEP|Incarnate Word Cardinals at UTEP Miners Football|Sun Bowl Stadium|  2788|0.241|31.7733|-106.5080|UTEP Miners Football|Incarnate Word Cardinals Football|NA|NA| 12|  29|   112|NCAA FB|College Football
ncaa_football|5974875|12:00 pm|2023-09-02|Pittsburgh, PA|Edinboro at Duquesne|Edinboro Fighting Scots at Duquesne Dukes Football|Arthur J. Rooney Athletic Field|  6005|0.021|40.4367| -79.9905|Duquesne Dukes Football|Edinboro Fighting Scots Football|NA|NA| 51|  51|    51|NCAA FB|College Football
ncaa_football|5914534|03:00 pm|2023-09-02|Harrison, NJ|Brick City HBCU Kickoff Classic: Grambling State vs Hampton|Brick City HBCU Kickoff Classic: Grambling State vs Hampton|Red Bull Arena|  2455|0.238|40.7366| -74.1496|Brick City HBCU Kickoff Classic|Hampton Pirates Football|Grambling State Tigers Football|NA| 65| 133|   916|NCAA FB|College Football
ncaa_football|5915927|06:00 pm|2023-09-02|Harrisonburg, VA|Bucknell at James Madison|Bucknell Bison at James Madison Dukes Football|Bridgeforth Stadium|  6029|0.237|38.4353| -78.8729|James Madison Dukes Football|Bucknell Bison Football|NA|NA| 49|  94|   469|NCAA FB|College Football
ncaa_football|5816541|07:30 pm|2023-09-02|Charlotte, NC|Duke's Mayo Classic: North Carolina vs South Carolina|Duke's Mayo Classic: North Carolina vs South Carolina|Bank of America Stadium|  1122|0.703|35.2258| -80.8528|Duke's Mayo Classic|South Carolina Gamecocks Football|North Carolina Tar Heels Football|NA|123| 226|  5921|NCAA FB|College Football
ncaa_football|5929160|07:00 pm|2023-08-31|Winston-Salem, NC|Elon at Wake Forest|Elon Phoenix at Wake Forest Demon Deacons Football|Allegacy Federal Credit Union Stadium|  2743|0.199|36.1288| -80.2558|Wake Forest Demon Deacons Football|Elon Phoenix Football|NA|NA| 25|  77|   314|NCAA FB|College Football
ncaa_football|5913860|08:00 pm|2023-08-26|Ruston, LA|FIU at Louisiana Tech|Florida International Panthers at Louisiana Tech Bulldogs Football|Joe Aillet Stadium|  2828|0.228|32.5306| -92.6550|Louisiana Tech Bulldogs Football|Florida International Panthers Football|NA|NA| 27|  38|    71|NCAA FB|College Football
ncaa_football|5914705|07:00 pm|2023-08-31|Stony Brook, NY|Delaware at Stony Brook|Delaware Blue Hens at Stony Brook Seawolves Football|Kenneth P LaValle Stadium|  5914|0.116|40.9192| -73.1296|Stony Brook Seawolves Football|Delaware Blue Hens Football|NA|NA| 55|  56|    56|NCAA FB|College Football
ncaa_football|5913928|07:00 pm|2023-08-31|Buies Creek, NC|William & Mary at Campbell|William & Mary Tribe at Campbell Fighting Camels Football|Barker-Lane Stadium|  6030|0.204|35.4018| -78.7446|Campbell Fighting Camels Football|William & Mary Tribe Football|NA|NA| 31|  31|    34|NCAA FB|College Football
ncaa_football|5918408|02:00 pm|2023-09-02|Athens, OH|LIU at Ohio|LIU Sharks at Ohio Bobcats Football|Peden Stadium|  2794|0.212|39.3215| -82.1048|Ohio Bobcats Football|LIU Sharks Football|NA|NA| 17|  31|    71|NCAA FB|College Football
ncaa_football|5948752|06:00 pm|2023-09-02|Carbondale, IL|Austin Peay at Southern Illinois|Austin Peay Governors at Southern Illinois Salukis Football|Saluki Stadium|  8488|0.118|37.7100| -89.2200|Southern Illinois Salukis Football|Austin Peay Governors Football|NA|NA| 51|  55|    71|NCAA FB|College Football
ncaa_football|5913873|05:00 pm|2023-08-26|Las Cruces, NM|Massachusetts at New Mexico State|UMass Minutemen at New Mexico State Aggies Football|Aggie Memorial Stadium|  2822|0.266|32.2816|-106.7420|New Mexico State Aggies Football|UMass Minutemen Football|NA|NA| 73|  73|    76|NCAA FB|College Football
ncaa_football|5955592|06:00 pm|2023-09-02|Monroe, LA|Army Black Knights at Louisiana Monroe|Army Black Knights at Louisiana Monroe Warhawks Football	|Malone Stadium|  2816|0.188|32.5309| -92.0660|Louisiana Monroe Warhawks Football|Army Black Knights Football|NA|NA| 51|  57|    93|NCAA FB|College Football
ncaa_football|6086865|07:00 pm|2023-08-31|Abilene, TX|Northern Colorado at Abilene Christian|Northern Colorado Bears at Abilene Christian Wildcats Football|Anthony Field at Wildcat Stadium|453734|0.035|32.4695| -99.7112|Abilene Christian Wildcats Football|Northern Colorado Bears Football|NA|NA| 49|  52|    56|NCAA FB|College Football
ncaa_football|5914614|07:00 pm|2023-09-08|Kingston, RI|Stony Brook at Rhode Island|Stony Brook Seawolves at Rhode Island Rams Football|Meade Stadium|  5975|0.033|41.4877| -71.5358|Rhode Island Rams Football|Stony Brook Seawolves Football|NA|NA| 24|  44|    86|NCAA FB|College Football
nfl|5964788|12:00 pm|2023-08-13|New Orleans, LA|Preseason: Chiefs at Saints|PRESEASON Kansas City Chiefs at New Orleans Saints|Caesars Superdome|   128|0.744|29.9511| -90.0812|New Orleans Saints|Kansas City Chiefs|NA|NA| 11|  32|   508|NFL|NFL Football
nfl|5964234|04:00 pm|2023-08-12|Arlington, TX|Preseason: Jaguars at Cowboys|PRESEASON Jacksonville Jaguars at Dallas Cowboys|AT&T Stadium|  4965|0.752|32.7473| -97.0945|Dallas Cowboys|Jacksonville Jaguars|NA|NA| 10|  64|  1921|NFL|NFL Football
nfl|6019256|12:00 pm|2023-08-26|Chicago, IL|Preseason: Bills at Bears|Preseason: Buffalo Bills at Chicago Bears|Soldier Field|    31|0.621|41.8623| -87.6159|Chicago Bears|Buffalo Bills|NA|NA| 35| 107|   591|NFL|NFL Football
nfl|6019108|07:20 pm|2023-09-07|Kansas City, MO|Lions at Chiefs|Detroit Lions at Kansas City Chiefs|GEHA Field at Arrowhead Stadium|  1128|0.775|39.0489| -94.4839|Kansas City Chiefs|Detroit Lions|NA|NA|385| 673|  2993|NFL|NFL Football
nfl|6019217|01:00 pm|2023-08-12|Orchard Park, NY|Preseason: Colts at Bills|Preseason: Indianapolis Colts at Buffalo Bills|Highmark Stadium - NY|  1135|0.643|42.7737| -78.7874|Buffalo Bills|Indianapolis Colts|NA|NA| 37|  79|   480|NFL|NFL Football
nfl|6019521|07:00 pm|2023-08-19|Minneapolis, MN|Preseason: Titans at Vikings|Preseason: Tennessee Titans at Minnesota Vikings|U.S. Bank Stadium|218451|0.588|44.9751| -93.2582|Minnesota Vikings|Tennessee Titans|NA|NA| 10|  35|  2394|NFL|NFL Football
nfl|5923015|12:00 pm|2023-08-05|Canton, OH|NFL Hall of Fame Enshrinement|NFL Hall of Fame Enshrinement|Tom Benson Hall of Fame Stadium|  2472|0.629|40.8199| -81.3980|NFL Hall of Fame Enshrinement Ceremony|NA|NA|NA| 25|  64|   397|NFL|NFL Football
nfl|6019505|07:00 pm|2023-08-11|Miami Gardens, FL|Preseason: Falcons at Dolphins|Preseason: Atlanta Falcons at Miami Dolphins|Hard Rock Stadium|    29|0.561|25.9579| -80.2388|Miami Dolphins|Atlanta Falcons|NA|NA| 17|  64|   651|NFL|NFL Football
nfl|6019396|07:00 pm|2023-08-19|Indianapolis, IN|Preseason: Bears at Colts|Preseason: Chicago Bears at Indianapolis Colts|Lucas Oil Stadium|  1130|0.629|39.7601| -86.1639|Indianapolis Colts|Chicago Bears|NA|NA| 43|  99|  2394|NFL|NFL Football
nfl|6019669|07:00 pm|2023-08-11|Tampa, FL|Preseason: Steelers at Buccaneers|Preseason: Pittsburgh Steelers at Tampa Bay Buccaneers|Raymond James Stadium|    39|0.628|27.9762| -82.5034|Tampa Bay Buccaneers|Pittsburgh Steelers|NA|NA| 39|  94|   716|NFL|NFL Football
nfl|6019632|05:30 pm|2023-08-19|Santa Clara, CA|Preseason: Broncos at 49ers|Preseason: Denver Broncos at San Francisco 49ers|Levi's Stadium| 58670|0.658|37.4023|-121.9690|San Francisco 49ers|Denver Broncos|NA|NA| 30|  80|  1080|NFL|NFL Football
nfl|6019341|01:00 pm|2023-08-19|Detroit, MI|Preseason: Jaguars at Lions|Preseason: Jacksonville Jaguars at Detroit Lions|Ford Field|   346|0.520|42.3400| -83.0459|Detroit Lions|Jacksonville Jaguars|NA|NA| 21|  46| 11954|NFL|NFL Football
nfl|6019594|08:00 pm|2023-08-24|Philadelphia, PA|Preseason: Colts at Eagles|Preseason: Indianapolis Colts at Philadelphia Eagles|Lincoln Financial Field|   330|0.576|39.9008| -75.1675|Philadelphia Eagles|Indianapolis Colts|NA|NA| 25|  87|   717|NFL|NFL Football
nfl|5966328|05:00 pm|2023-08-19|Glendale, AZ|Preseason: Chiefs at Cardinals|Preseason: Kansas City Chiefs at Arizona Cardinals|State Farm Stadium|    43|0.739|33.5276|-112.2630|Arizona Cardinals|Kansas City Chiefs|NA|NA| 12|  65|  1057|NFL|NFL Football
nfl|6019577|07:30 pm|2023-08-19|East Rutherford, NJ|Preseason: Buccaneers at Jets|Preseason: Tampa Bay Buccaneers at New York Jets|MetLife Stadium|  1587|0.558|40.8142| -74.0737|New York Jets|Tampa Bay Buccaneers|NA|NA| 17|  26|   794|NFL|NFL Football
nfl|6019614|06:30 pm|2023-08-19|Pittsburgh, PA|Preseason: Bills at Steelers|Preseason: Buffalo Bills at Pittsburgh Steelers|Acrisure Stadium|  1119|0.651|40.4468| -80.0158|Pittsburgh Steelers|Buffalo Bills|NA|NA| 32|  87|  1247|NFL|NFL Football
nfl|6068069|03:30 am|2023-07-31|Oxnard, CA|Dallas Cowboys All Access Day 4|Dallas Cowboys All Access Day 4|River Ridge Playing Fields|521360|0.293|34.2315|-119.1970|Dallas Cowboys All Access|NA|NA|NA| 20|  20|   250|NFL|NFL Football
nfl|5966319|07:00 pm|2023-08-11|Glendale, AZ|Preseason: Broncos at Cardinals|Preseason: Denver Broncos at Arizona Cardinals|State Farm Stadium|    43|0.735|33.5276|-112.2630|Arizona Cardinals|Denver Broncos|NA|NA|  8|  51|   635|NFL|NFL Football
nfl|6019562|07:00 pm|2023-08-18|East Rutherford, NJ|Preseason: Panthers at Giants|Preseason: Carolina Panthers at New York Giants|MetLife Stadium|  1587|0.576|40.8142| -74.0737|New York Giants|Carolina Panthers|NA|NA| 12|  37|  1247|NFL|NFL Football
nfl|6019561|06:00 pm|2023-08-26|East Rutherford, NJ|Preseason: Jets at Giants|Preseason: New York Jets at New York Giants|MetLife Stadium|  1587|0.662|40.8142| -74.0737|New York Giants|New York Jets|NA|NA| 26|  89|  2865|NFL|NFL Football
nfl|6019416|07:00 pm|2023-08-26|Jacksonville, FL|Preseason: Dolphins at Jaguars|Preseason: Miami Dolphins at Jacksonville Jaguars|TIAA Bank Field|  5178|0.555|30.3240| -81.6373|Jacksonville Jaguars|Miami Dolphins|NA|NA| 33|  67|   483|NFL|NFL Football
nfl|6019486|06:00 pm|2023-08-19|Inglewood, CA|Preseason: Raiders at Rams|Preseason: Las Vegas Raiders at Los Angeles Rams|SoFi Stadium|487036|0.654|33.9535|-118.3390|Los Angeles Rams|Las Vegas Raiders|NA|NA| 57| 129|  1798|NFL|NFL Football
nfl|6019676|07:00 pm|2023-08-26|Tampa, FL|Preseason: Ravens at Buccaneers|Preseason: Baltimore Ravens at Tampa Bay Buccaneers|Raymond James Stadium|    39|0.561|27.9762| -82.5034|Tampa Bay Buccaneers|Baltimore Ravens|NA|NA| 17|  60|   634|NFL|NFL Football
nfl|6019445|01:00 pm|2023-08-13|Las Vegas, NV|Preseason: 49ers at Raiders|Preseason: San Francisco 49ers at Las Vegas Raiders|Allegiant Stadium|514837|0.742|36.0909|-115.1830|Las Vegas Raiders|San Francisco 49ers|NA|NA|151| 244| 92949|NFL|NFL Football
nfl|6019658|07:00 pm|2023-08-10|Seattle, WA|Preseason: Vikings at Seahawks|Preseason: Minnesota Vikings at Seattle Seahawks|Lumen Field|   339|0.630|47.5948|-122.3320|Seattle Seahawks|Minnesota Vikings|NA|NA| 27| 121|  1558|NFL|NFL Football
nfl|6019200|07:30 pm|2023-08-24|Atlanta, GA|Preseason: Steelers at Falcons|Preseason: Pittsburgh Steelers at Atlanta Falcons|Mercedes-Benz Stadium|419590|0.601|33.7556| -84.4024|Atlanta Falcons|Pittsburgh Steelers|NA|NA| 16|  43|  1307|NFL|NFL Football
nfl|6070422|03:30 am|2023-08-15|Oxnard, CA|Dallas Cowboys All Access Day 12|Dallas Cowboys All Access Day 12|River Ridge Playing Fields|521360|0.420|34.2315|-119.1970|Dallas Cowboys All Access|NA|NA|NA|250| 250|   250|NFL|NFL Football
nfl|5964237|07:00 pm|2023-08-26|Arlington, TX|Preseason: Raiders at Cowboys|PRESEASON Las Vegas Raiders at Dallas Cowboys|AT&T Stadium|  4965|0.754|32.7473| -97.0945|Dallas Cowboys|Las Vegas Raiders|NA|NA| 12|  71| 12324|NFL|NFL Football
nfl|5989135|07:00 pm|2023-08-12|Baltimore, MD|Preseason: Eagles at Ravens|PRESEASON: Philadelphia Eagles at Baltimore Ravens|M&T Bank Stadium|  1121|0.746|39.2779| -76.6229|Baltimore Ravens|Philadelphia Eagles|NA|NA| 20|  69|   556|NFL|NFL Football
nfl|6019379|03:00 pm|2023-08-19|Houston, TX|Preseason: Dolphins at Texans|Preseason: Miami Dolphins at Houston Texans|NRG Stadium|    41|0.599|29.6847| -95.4107|Houston Texans|Miami Dolphins|NA|NA| 23|  82|   462|NFL|NFL Football
nfl|6019651|07:00 pm|2023-08-19|Seattle, WA|Preseason: Cowboys at Seahawks|PRESEASON Dallas Cowboys at Seattle Seahawks|Lumen Field|   339|0.662|47.5948|-122.3320|Seattle Seahawks|Dallas Cowboys|NA|NA| 58| 186|  1558|NFL|NFL Football
nfl|6019427|12:00 pm|2023-08-26|Kansas City, MO|Preseason: Browns at Chiefs|Preseason: Cleveland Browns at Kansas City Chiefs|GEHA Field at Arrowhead Stadium|  1128|0.659|39.0489| -94.4839|Kansas City Chiefs|Cleveland Browns|NA|NA| 34| 109|   329|NFL|NFL Football
nfl|5964898|07:00 pm|2023-08-27|New Orleans, LA|Preseason: Texans at Saints|PRESEASON Houston Texans at New Orleans Saints|Caesars Superdome|   128|0.621|29.9511| -90.0812|New Orleans Saints|Houston Texans|NA|NA|NA|  28|   445|NFL|NFL Football
nfl|6019238|04:00 pm|2023-08-12|Charlotte, NC|Preseason: Jets at Panthers|Preseason: New York Jets at Carolina Panthers|Bank of America Stadium|  1122|0.599|35.2258| -80.8528|Carolina Panthers|New York Jets|NA|NA| 17|  48|  2394|NFL|NFL Football
nfl|6019319|07:00 pm|2023-08-26|Denver, CO|Preseason: Rams at Broncos|Preseason: Los Angeles Rams at Denver Broncos|Empower Field at Mile High|  1131|0.617|39.7439|-105.0200|Denver Broncos|Los Angeles Rams|NA|NA| 30| 122|   549|NFL|NFL Football
nfl|6070423|03:30 am|2023-08-10|Oxnard, CA|Dallas Cowboys All Access Day 10|Dallas Cowboys All Access Day 10|River Ridge Playing Fields|521360|0.494|34.2315|-119.1970|Dallas Cowboys All Access|NA|NA|NA|250| 250|   250|NFL|NFL Football
nfl|6019361|07:00 pm|2023-08-19|Green Bay, WI|Preseason: Patriots at Packers|Preseason: New England Patriots at Green Bay Packers|Lambeau Field|  1125|0.598|44.5013| -88.0622|Green Bay Packers|New England Patriots|NA|NA| 24|  46|   212|NFL|NFL Football
nfl|6019296|07:30 pm|2023-08-11|Cleveland, OH|Preseason: Commanders at Browns|Preseason: Washington Commanders at Cleveland Browns|Cleveland Browns Stadium|  1123|0.646|41.5065| -81.7000|Cleveland Browns|Washington Commanders|NA|NA| 10|  46|120701|NFL|NFL Football
nfl|6070424|03:30 am|2023-08-14|Oxnard, CA|Dallas Cowboys All Access Day 11|Dallas Cowboys All Access Day 11|River Ridge Playing Fields|521360|0.492|34.2315|-119.1970|Dallas Cowboys All Access|NA|NA|NA|250| 250|   250|NFL|NFL Football
nfl|5963370|08:00 pm|2023-08-03|Canton, OH|NFL Hall of Fame Game: Jets vs Browns|NFL Hall of Fame Game: New York Jets vs Cleveland Browns|Tom Benson Hall of Fame Stadium|  2472|0.803|40.8199| -81.3980|NFL Hall Of Fame Game|Cleveland Browns|New York Jets|NA|193| 272|   526|NFL|NFL Football
nfl|6019545|07:00 pm|2023-08-10|Foxborough, MA|Preseason: Texans at Patriots|Preseason: Houston Texans at New England Patriots|Gillette Stadium|    33|0.650|42.0906| -71.2674|New England Patriots|Houston Texans|NA|NA| 46|  93|   549|NFL|NFL Football
nfl|6019460|04:05 pm|2023-08-20|Inglewood, CA|Preseason: Saints at Chargers|Preseason: New Orleans Saints at Los Angeles Chargers|SoFi Stadium|487036|0.596|33.9535|-118.3390|Los Angeles Chargers|New Orleans Saints|NA|NA| 12|  45| 11596|NFL|NFL Football
nfl|6019239|08:00 pm|2023-08-25|Charlotte, NC|Preseason: Lions at Panthers|Preseason: Detroit Lions at Carolina Panthers|Bank of America Stadium|  1122|0.535|35.2258| -80.8528|Carolina Panthers|Detroit Lions|NA|NA| 14|  51|  2394|NFL|NFL Football
nfl|6019483|06:00 pm|2023-08-12|Inglewood, CA|Preseason: Chargers at Rams|Preseason: Los Angeles Chargers at Los Angeles Rams|SoFi Stadium|487036|0.643|33.9535|-118.3390|Los Angeles Rams|Los Angeles Chargers|NA|NA| 27|  78|  1439|NFL|NFL Football
nfl|6019359|12:00 pm|2023-08-26|Green Bay, WI|Preseason: Seahawks at Packers|Preseason: Seattle Seahawks at Green Bay Packers|Lambeau Field|  1125|0.569|44.5013| -88.0622|Green Bay Packers|Seattle Seahawks|NA|NA| 37|  79|   198|NFL|NFL Football
nfl|6019528|12:00 pm|2023-08-26|Minneapolis, MN|Preseason: Cardinals at Vikings|Preseason: Arizona Cardinals at Minnesota Vikings|U.S. Bank Stadium|218451|0.594|44.9751| -93.2582|Minnesota Vikings|Arizona Cardinals|NA|NA| 10|  37|  2394|NFL|NFL Football
nfl|5963103|07:15 pm|2023-08-25|Nashville, TN|Preseason: Patriots at Titans|Preseason: New England Patriots at Tennessee Titans|Nissan Stadium|  1126|0.642|36.1661| -86.7721|Tennessee Titans|New England Patriots|NA|NA| 26|  83|   635|NFL|NFL Football
nfl|6019596|07:30 pm|2023-08-17|Philadelphia, PA|Preseason: Browns at Eagles|Preseason: Cleveland Browns at Philadelphia Eagles|Lincoln Financial Field|   330|0.616|39.9008| -75.1675|Philadelphia Eagles|Cleveland Browns|NA|NA| 29|  85|   717|NFL|NFL Football
nfl|6019259|12:00 pm|2023-08-12|Chicago, IL|Preseason: Titans at Bears|Preseason: Tennessee Titans at Chicago Bears|Soldier Field|    31|0.641|41.8623| -87.6159|Chicago Bears|Tennessee Titans|NA|NA| 35|  95|   591|NFL|NFL Football
nfl|6019275|07:00 pm|2023-08-11|Cincinnati, OH|Preseason: Packers at Bengals|Preseason: Green Bay Packers at Cincinnati Bengals|Paycor Stadium|  1124|0.705|39.0961| -84.5177|Cincinnati Bengals|Green Bay Packers|NA|NA| 39| 122|   433|NFL|NFL Football
nfl|5988349|06:05 pm|2023-08-26|Landover, MD|Preseason: Bengals at Commanders|PRESEASON: Cincinnati Bengals at Washington Commanders|FedExField|    35|0.609|38.9076| -76.8645|Washington Commanders|Cincinnati Bengals|NA|NA|  9|  78|   635|NFL|NFL Football
