league|time|date|city|title|full|venue|ven_id|score|lat|long|t1|t2|t3|t4|low|med|high|name|xname|id
nhl|07:00 pm|2022-11-23|Las Vegas, NV|Senators at Golden Knights|Ottawa Senators at Vegas Golden Knights|T-Mobile Arena|161601|0.616|36.1029|-115.1780|Vegas Golden Knights|Ottawa Senators|NA|NA| 71| 145|  2377|NHL|NHL Hockey|1944
nhl|07:00 pm|2022-12-19|Columbus, OH|Stars at Blue Jackets|Dallas Stars at Columbus Blue Jackets|Nationwide Arena|   430|0.669|39.9694| -83.0064|Columbus Blue Jackets|Dallas Stars|NA|NA| 29| 151|   750|NHL|NHL Hockey|1945
nhl|07:00 pm|2022-12-12|Montreal, Canada|Flames at Canadiens|Calgary Flames at Montreal Canadiens|Centre Bell|   139|0.734|45.4960| -73.5693|Montreal Canadiens|Calgary Flames|NA|NA| 52| 185|  1409|NHL|NHL Hockey|1946
nhl|07:00 pm|2022-12-15|New York, NY|Maple Leafs at Rangers|Toronto Maple Leafs at New York Rangers|Madison Square Garden|    93|0.852|40.7509| -73.9943|New York Rangers|Toronto Maple Leafs|NA|NA|139| 333| 11504|NHL|NHL Hockey|1947
nhl|07:30 pm|2022-12-13|Denver, CO|Flyers at Avalanche|Philadelphia Flyers at Colorado Avalanche|Ball Arena|   187|0.734|39.7487|-105.0080|Colorado Avalanche|Philadelphia Flyers|NA|NA| 44| 142| 22621|NHL|NHL Hockey|1948
nhl|07:00 pm|2022-12-15|Boston, MA|Kings at Bruins|Los Angeles Kings at Boston Bruins|TD Garden|  1544|0.811|42.3653| -71.0618|Boston Bruins|Los Angeles Kings|NA|NA| 77| 182|  1307|NHL|NHL Hockey|1949
nhl|08:00 pm|2022-11-19|Edmonton, Canada|Golden Knights at Oilers|Vegas Golden Knights at Edmonton Oilers|Rogers Place| 75884|0.612|53.5470|-113.4980|Edmonton Oilers|Vegas Golden Knights|NA|NA| 77| 283|  1748|NHL|NHL Hockey|1950
nhl|07:00 pm|2022-11-21|Nashville, TN|Coyotes at Predators|Arizona Coyotes at Nashville Predators|Bridgestone Arena|  2195|0.666|36.1591| -86.7785|Nashville Predators|Arizona Coyotes|NA|NA| 23| 175|  1876|NHL|NHL Hockey|1951
nhl|07:00 pm|2022-11-28|New York, NY|Devils at Rangers|New Jersey Devils at New York Rangers|Madison Square Garden|    93|0.827|40.7509| -73.9943|New York Rangers|New Jersey Devils|NA|NA|118| 235| 11504|NHL|NHL Hockey|1952
nhl|06:00 pm|2022-12-11|Sunrise, FL|Kraken at Panthers|Seattle Kraken at Florida Panthers|FLA Live Arena|   126|0.610|26.1585| -80.3255|Florida Panthers|Seattle Kraken|NA|NA| 33| 109|  1822|NHL|NHL Hockey|1953
nhl|02:00 pm|2022-12-04|Dallas, TX|Wild at Stars|Minnesota Wild at Dallas Stars|American Airlines Center|   117|0.733|32.7904| -96.8103|Dallas Stars|Minnesota Wild|NA|NA| 29| 139|  3725|NHL|NHL Hockey|1954
nhl|07:00 pm|2022-11-19|Seattle, WA|Kings at Kraken|Los Angeles Kings at Seattle Kraken|Climate Pledge Arena|   176|0.665|47.6221|-122.3540|Seattle Kraken|Los Angeles Kings|NA|NA|100| 307|  2060|NHL|NHL Hockey|1955
nhl|07:00 pm|2022-12-15|Tampa, FL|Blue Jackets at Lightning|Columbus Blue Jackets at Tampa Bay Lightning|Amalie Arena|   182|0.755|27.9427| -82.4517|Tampa Bay Lightning|Columbus Blue Jackets|NA|NA| 30| 130| 12304|NHL|NHL Hockey|1956
nhl|06:30 pm|2022-11-21|Winnipeg, Canada|Hurricanes at Jets|Carolina Hurricanes at Winnipeg Jets|Canada Life Centre|    98|0.607|49.8936| -97.1435|Winnipeg Jets|Carolina Hurricanes|NA|NA| 34| 176|  1407|NHL|NHL Hockey|1957
nhl|05:00 pm|2022-11-27|San Jose, CA|Canucks at Sharks|Vancouver Canucks at San Jose Sharks|SAP Center at San Jose|   157|0.731|37.3322|-121.9020|San Jose Sharks|Vancouver Canucks|NA|NA| 30| 120|   779|NHL|NHL Hockey|1958
nhl|04:00 pm|2022-11-19|Sunrise, FL|Flames at Panthers|Calgary Flames at Florida Panthers|FLA Live Arena|   126|0.731|26.1585| -80.3255|Florida Panthers|Calgary Flames|NA|NA| 41| 129| 12304|NHL|NHL Hockey|1959
nhl|07:00 pm|2022-11-17|Las Vegas, NV|Coyotes at Golden Knights|Arizona Coyotes at Vegas Golden Knights|T-Mobile Arena|161601|0.606|36.1029|-115.1780|Vegas Golden Knights|Arizona Coyotes|NA|NA| 47| 127|  1659|NHL|NHL Hockey|1960
nhl|07:30 pm|2022-12-01|Dallas, TX|Ducks at Stars|Anaheim Ducks at Dallas Stars|American Airlines Center|   117|0.731|32.7904| -96.8103|Dallas Stars|Anaheim Ducks|NA|NA| 24| 100|  3519|NHL|NHL Hockey|1961
nhl|08:00 pm|2022-12-14|Calgary, Canada|Canucks at Flames|Vancouver Canucks at Calgary Flames |Scotiabank Saddledome|    96|0.730|51.0382|-114.0510|Calgary Flames|Vancouver Canucks|NA|NA| 36| 187|   905|NHL|NHL Hockey|1962
nhl|07:30 pm|2022-12-13|San Jose, CA|Coyotes at Sharks|Arizona Coyotes at San Jose Sharks|SAP Center at San Jose|   157|0.730|37.3322|-121.9020|San Jose Sharks|Arizona Coyotes|NA|NA| 27| 123|   792|NHL|NHL Hockey|1963
nhl|07:00 pm|2022-11-15|Pittsburgh, PA|Maple Leafs at Penguins|Toronto Maple Leafs at Pittsburgh Penguins|PPG Paints Arena|  2265|0.730|40.4396| -79.9895|Pittsburgh Penguins|Toronto Maple Leafs|NA|NA| 49| 133|   827|NHL|NHL Hockey|1964
nhl|07:00 pm|2022-12-02|Winnipeg, Canada|Blue Jackets at Jets|Columbus Blue Jackets at Winnipeg Jets|Canada Life Centre|    98|0.602|49.8936| -97.1435|Winnipeg Jets|Columbus Blue Jackets|NA|NA| 38| 176|  1386|NHL|NHL Hockey|1965
nhl|07:00 pm|2022-12-09|Denver, CO|Rangers at Avalanche|New York Rangers at Colorado Avalanche|Ball Arena|   187|0.782|39.7487|-105.0080|Colorado Avalanche|New York Rangers|NA|NA|109| 288| 11504|NHL|NHL Hockey|1966
nhl|07:00 pm|2022-12-06|Anaheim, CA|Hurricanes at Ducks|Carolina Hurricanes at Anaheim Ducks|Honda Center|   133|0.729|33.8078|-117.8760|Anaheim Ducks|Carolina Hurricanes|NA|NA| 30|  96| 12455|NHL|NHL Hockey|1967
nhl|07:00 pm|2022-12-01|Saint Paul, MN|Oilers at Wild|Edmonton Oilers at Minnesota Wild|Xcel Energy Center|   123|0.729|44.9448| -93.1011|Minnesota Wild|Edmonton Oilers|NA|NA| 50| 180| 11954|NHL|NHL Hockey|1968
nhl|05:00 pm|2022-11-13|Saint Paul, MN|Sharks at Wild|San Jose Sharks at Minnesota Wild|Xcel Energy Center|   123|0.729|44.9448| -93.1011|Minnesota Wild|San Jose Sharks|NA|NA| 58| 175|   747|NHL|NHL Hockey|1969
nhl|07:00 pm|2022-11-15|Montreal, Canada|Devils at Canadiens|New Jersey Devils at Montreal Canadiens|Centre Bell|   139|0.729|45.4960| -73.5693|Montreal Canadiens|New Jersey Devils|NA|NA| 48| 192| 15404|NHL|NHL Hockey|1970
nhl|07:00 pm|2022-11-19|Saint Paul, MN|Hurricanes at Wild|Carolina Hurricanes at Minnesota Wild|Xcel Energy Center|   123|0.728|44.9448| -93.1011|Minnesota Wild|Carolina Hurricanes|NA|NA| 80| 232| 11754|NHL|NHL Hockey|1971
nhl|07:00 pm|2022-11-16|Kanata, Canada|Sabres at Senators|Buffalo Sabres at Ottawa Senators |Canadian Tire Centre|   150|0.659|45.2973| -75.9258|Ottawa Senators|Buffalo Sabres|NA|NA| 23|  97|   599|NHL|NHL Hockey|1972
nhl|07:30 pm|2022-12-07|San Jose, CA|Canucks at Sharks|Vancouver Canucks at San Jose Sharks|SAP Center at San Jose|   157|0.728|37.3322|-121.9020|San Jose Sharks|Vancouver Canucks|NA|NA| 20| 125| 12304|NHL|NHL Hockey|1973
nhl|07:00 pm|2022-12-19|Denver, CO|Islanders at Avalanche|New York Islanders at Colorado Avalanche|Ball Arena|   187|0.728|39.7487|-105.0080|Colorado Avalanche|New York Islanders|NA|NA| 42| 138| 12304|NHL|NHL Hockey|1974
nhl|08:00 pm|2022-11-12|Calgary, Canada|Jets at Flames|Winnipeg Jets at Calgary Flames |Scotiabank Saddledome|    96|0.700|51.0382|-114.0510|Calgary Flames|Winnipeg Jets|NA|NA| 49| 241| 10049|NHL|NHL Hockey|1975
nhl|07:30 pm|2022-12-13|Detroit, MI|Hurricanes at Red Wings|Carolina Hurricanes at Detroit Red Wings|Little Caesars Arena|420444|0.751|42.3400| -83.0574|Detroit Red Wings|Carolina Hurricanes|NA|NA| 24| 144|  1445|NHL|NHL Hockey|1976
nhl|07:00 pm|2022-12-15|Winnipeg, Canada|Predators at Jets|Nashville Predators at Winnipeg Jets|Canada Life Centre|    98|0.597|49.8936| -97.1435|Winnipeg Jets|Nashville Predators|NA|NA| 45| 179|   682|NHL|NHL Hockey|1977
nhl|07:30 pm|2022-11-21|Vancouver, Canada|Golden Knights at Canucks|Vegas Golden Knights at Vancouver Canucks|Rogers Arena|  2983|0.596|49.2782|-123.1080|Vancouver Canucks|Vegas Golden Knights|NA|NA| 41| 143|  1049|NHL|NHL Hockey|1978
nhl|07:00 pm|2022-11-12|Nashville, TN|Rangers at Predators|New York Rangers at Nashville Predators|Bridgestone Arena|  2195|0.751|36.1591| -86.7785|Nashville Predators|New York Rangers|NA|NA|106| 245|   849|NHL|NHL Hockey|1979
nhl|07:00 pm|2022-11-10|Newark, NJ|Senators at Devils|Ottawa Senators at New Jersey Devils|Prudential Center|  1500|0.726|40.7332| -74.1717|New Jersey Devils|Ottawa Senators|NA|NA| 29|  84| 11869|NHL|NHL Hockey|1980
nhl|06:00 pm|2022-12-11|Winnipeg, Canada|Capitals at Jets|Washington Capitals at Winnipeg Jets|Canada Life Centre|    98|0.656|49.8936| -97.1435|Winnipeg Jets|Washington Capitals|NA|NA| 55| 192|  1406|NHL|NHL Hockey|1981
nhl|07:00 pm|2022-12-15|Raleigh, NC|Kraken at Hurricanes|Seattle Kraken at Carolina Hurricanes|PNC Arena|  1430|0.594|35.8033| -78.7218|Carolina Hurricanes|Seattle Kraken|NA|NA| 37| 120|   788|NHL|NHL Hockey|1982
nhl|07:00 pm|2022-11-23|Seattle, WA|Sharks at Kraken|San Jose Sharks at Seattle Kraken|Climate Pledge Arena|   176|0.656|47.6221|-122.3540|Seattle Kraken|San Jose Sharks|NA|NA| 97| 316|  2537|NHL|NHL Hockey|1983
nhl|07:00 pm|2022-12-08|Toronto, Canada|Kings at Maple Leafs|Los Angeles Kings at Toronto Maple Leafs|Scotiabank Arena|    91|0.777|43.6435| -79.3791|Toronto Maple Leafs|Los Angeles Kings|NA|NA| 92| 284|  1550|NHL|NHL Hockey|1984
nhl|07:00 pm|2022-12-07|Philadelphia, PA|Capitals at Flyers|Washington Capitals at Philadelphia Flyers |Wells Fargo Center|  3148|0.813|39.9012| -75.1720|Philadelphia Flyers|Washington Capitals|NA|NA| 50| 152|  2933|NHL|NHL Hockey|1985
nhl|07:00 pm|2022-11-19|Saint Louis, MO|Ducks at Blues|Anaheim Ducks at St. Louis Blues|Enterprise Center|   186|0.777|38.6268| -90.2026|St. Louis Blues|Anaheim Ducks|NA|NA| 76| 173|   964|NHL|NHL Hockey|1986
nhl|07:00 pm|2022-12-15|Montreal, Canada|Ducks at Canadiens|Anaheim Ducks at Montreal Canadiens|Centre Bell|   139|0.734|45.4960| -73.5693|Montreal Canadiens|Anaheim Ducks|NA|NA| 54| 144|   651|NHL|NHL Hockey|1987
nhl|01:00 pm|2022-11-27|Saint Paul, MN|Coyotes at Wild|Arizona Coyotes at Minnesota Wild|Xcel Energy Center|   123|0.726|44.9448| -93.1011|Minnesota Wild|Arizona Coyotes|NA|NA| 51| 173| 11954|NHL|NHL Hockey|1988
nhl|07:00 pm|2022-11-15|Nashville, TN|Wild at Predators|Minnesota Wild at Nashville Predators|Bridgestone Arena|  2195|0.667|36.1591| -86.7785|Nashville Predators|Minnesota Wild|NA|NA| 26| 156|  1322|NHL|NHL Hockey|1989
nhl|05:00 pm|2022-12-18|Seattle, WA|Jets at Kraken|Winnipeg Jets at Seattle Kraken|Climate Pledge Arena|   176|0.653|47.6221|-122.3540|Seattle Kraken|Winnipeg Jets|NA|NA|102| 319|  1618|NHL|NHL Hockey|1990
nhl|12:30 pm|2022-12-10|Nashville, TN|Senators at Predators|Ottawa Senators at Nashville Predators |Bridgestone Arena|  2195|0.726|36.1591| -86.7785|Nashville Predators|Ottawa Senators|NA|NA| 65| 234| 11505|NHL|NHL Hockey|1991
nhl|07:00 pm|2022-12-01|Newark, NJ|Predators at Devils|Nashville Predators at New Jersey Devils|Prudential Center|  1500|0.725|40.7332| -74.1717|New Jersey Devils|Nashville Predators|NA|NA| 28|  90|  1250|NHL|NHL Hockey|1992
nhl|07:00 pm|2022-11-19|Columbus, OH|Red Wings at Blue Jackets|Detroit Red Wings at Columbus Blue Jackets|Nationwide Arena|   430|0.725|39.9694| -83.0064|Columbus Blue Jackets|Detroit Red Wings|NA|NA| 71| 185| 11954|NHL|NHL Hockey|1993
nhl|07:30 pm|2022-12-02|Elmont, NY|Predators at Islanders|Nashville Predators at New York Islanders|UBS Arena|518722|0.725|40.7095| -73.7204|New York Islanders|Nashville Predators|NA|NA| 42| 124| 11832|NHL|NHL Hockey|1994
nhl|07:30 pm|2022-12-13|Chicago, IL|Capitals at Blackhawks|Washington Capitals at Chicago Blackhawks|United Center|   136|0.810|41.8806| -87.6740|Chicago Blackhawks|Washington Capitals|NA|NA| 29| 173|  4161|NHL|NHL Hockey|1995
nhl|07:30 pm|2022-11-29|Los Angeles, CA|Kraken at Kings|Seattle Kraken at Los Angeles Kings|Crypto.com Arena|   134|0.649|34.0430|-118.2670|Los Angeles Kings|Seattle Kraken|NA|NA| 40| 117|  6853|NHL|NHL Hockey|1996
nhl|05:00 pm|2022-12-18|Raleigh, NC|Penguins at Hurricanes|Pittsburgh Penguins at Carolina Hurricanes|PNC Arena|  1430|0.747|35.8033| -78.7218|Carolina Hurricanes|Pittsburgh Penguins|NA|NA| 64| 163|  1548|NHL|NHL Hockey|1997
nhl|06:00 pm|2022-11-13|Boston, MA|Canucks at Bruins|Vancouver Canucks at Boston Bruins|TD Garden|  1544|0.809|42.3653| -71.0618|Boston Bruins|Vancouver Canucks|NA|NA| 83| 200| 15714|NHL|NHL Hockey|1998
nhl|07:00 pm|2022-11-11|Seattle, WA|Wild at Kraken|Minnesota Wild at Seattle Kraken|Climate Pledge Arena|   176|0.648|47.6221|-122.3540|Seattle Kraken|Minnesota Wild|NA|NA|111| 270|  1770|NHL|NHL Hockey|1999
nhl|07:00 pm|2022-11-17|Tampa, FL|Flames at Lightning|Calgary Flames at Tampa Bay Lightning|Amalie Arena|   182|0.724|27.9427| -82.4517|Tampa Bay Lightning|Calgary Flames|NA|NA| 34| 143| 12304|NHL|NHL Hockey|2000
nhl|07:30 pm|2022-12-17|Los Angeles, CA|Sharks at Kings|San Jose Sharks at Los Angeles Kings|Crypto.com Arena|   134|0.809|34.0430|-118.2670|Los Angeles Kings|San Jose Sharks|NA|NA| 67| 185|  6578|NHL|NHL Hockey|2001
nhl|06:30 pm|2022-12-14|Saint Paul, MN|Red Wings at Wild|Detroit Red Wings at Minnesota Wild|Xcel Energy Center|   123|0.747|44.9448| -93.1011|Minnesota Wild|Detroit Red Wings|NA|NA| 51| 175|   747|NHL|NHL Hockey|2002
nhl|05:00 pm|2022-11-13|Seattle, WA|Jets at Kraken|Winnipeg Jets at Seattle Kraken|Climate Pledge Arena|   176|0.645|47.6221|-122.3540|Seattle Kraken|Winnipeg Jets|NA|NA| 74| 195|  1168|NHL|NHL Hockey|2003
nhl|07:00 pm|2022-12-09|Newark, NJ|Islanders at Devils|New York Islanders at New Jersey Devils|Prudential Center|  1500|0.772|40.7332| -74.1717|New Jersey Devils|New York Islanders|NA|NA| 45| 177|  1227|NHL|NHL Hockey|2004
nhl|07:00 pm|2022-12-17|Las Vegas, NV|Islanders at Golden Knights|New York Islanders at Vegas Golden Knights|T-Mobile Arena|161601|0.645|36.1029|-115.1780|Vegas Golden Knights|New York Islanders|NA|NA| 95| 187|  2067|NHL|NHL Hockey|2005
nhl|01:00 pm|2022-12-17|Detroit, MI|Senators at Red Wings|Ottawa Senators at Detroit Red Wings|Little Caesars Arena|420444|0.808|42.3400| -83.0574|Detroit Red Wings|Ottawa Senators|NA|NA| 53| 161|  1581|NHL|NHL Hockey|2006
nhl|01:00 pm|2022-12-18|Saint Paul, MN|Senators at Wild|Ottawa Senators at Minnesota Wild|Xcel Energy Center|   123|0.723|44.9448| -93.1011|Minnesota Wild|Ottawa Senators|NA|NA| 67| 230|  1227|NHL|NHL Hockey|2007
nhl|07:00 pm|2022-12-17|Vancouver, Canada|Jets at Canucks|Winnipeg Jets at Vancouver Canucks|Rogers Arena|  2983|0.723|49.2782|-123.1080|Vancouver Canucks|Winnipeg Jets|NA|NA| 59| 229|  1073|NHL|NHL Hockey|2008
nhl|08:00 pm|2022-12-03|Calgary, Canada|Capitals at Flames|Washington Capitals at Calgary Flames |Scotiabank Saddledome|    96|0.723|51.0382|-114.0510|Calgary Flames|Washington Capitals|NA|NA| 48| 181|  1185|NHL|NHL Hockey|2009
nhl|07:00 pm|2022-12-19|Boston, MA|Panthers at Bruins|Florida Panthers at Boston Bruins|TD Garden|  1544|0.797|42.3653| -71.0618|Boston Bruins|Florida Panthers|NA|NA| 71| 192|  1285|NHL|NHL Hockey|2010
nhl|07:30 pm|2022-12-08|Sunrise, FL|Red Wings at Panthers|Detroit Red Wings at Florida Panthers|FLA Live Arena|   126|0.744|26.1585| -80.3255|Florida Panthers|Detroit Red Wings|NA|NA| 33| 129| 12304|NHL|NHL Hockey|2011
nhl|02:00 pm|2022-12-17|Edmonton, Canada|Ducks at Oilers|Anaheim Ducks at Edmonton Oilers|Rogers Place| 75884|0.722|53.5470|-113.4980|Edmonton Oilers|Anaheim Ducks|NA|NA| 64| 232| 11654|NHL|NHL Hockey|2012
nhl|07:00 pm|2022-11-26|Pittsburgh, PA|Maple Leafs at Penguins|Toronto Maple Leafs at Pittsburgh Penguins|PPG Paints Arena|  2265|0.770|40.4396| -79.9895|Pittsburgh Penguins|Toronto Maple Leafs|NA|NA| 98| 227|  2023|NHL|NHL Hockey|2013
nhl|07:00 pm|2022-11-23|Sunrise, FL|Bruins at Panthers|Boston Bruins at Florida Panthers|FLA Live Arena|   126|0.722|26.1585| -80.3255|Florida Panthers|Boston Bruins|NA|NA| 44| 162|113004|NHL|NHL Hockey|2014
nhl|07:00 pm|2022-12-14|Kanata, Canada|Canadiens at Senators|Montreal Canadiens at Ottawa Senators |Canadian Tire Centre|   150|0.728|45.2973| -75.9258|Ottawa Senators|Montreal Canadiens|NA|NA| 50| 173|  1189|NHL|NHL Hockey|2015
nhl|07:00 pm|2022-11-11|Washington, DC|Lightning at Capitals|Tampa Bay Lightning at Washington Capitals|Capital One Arena|   181|0.770|38.8981| -77.0209|Washington Capitals|Tampa Bay Lightning|NA|NA| 58| 187|  3413|NHL|NHL Hockey|2016
nhl|04:00 pm|2022-11-12|Sunrise, FL|Oilers at Panthers|Edmonton Oilers at Florida Panthers|FLA Live Arena|   126|0.743|26.1585| -80.3255|Florida Panthers|Edmonton Oilers|NA|NA| 38| 122|  2043|NHL|NHL Hockey|2017
nhl|07:30 pm|2022-11-23|Detroit, MI|Predators at Red Wings|Nashville Predators at Detroit Red Wings|Little Caesars Arena|420444|0.769|42.3400| -83.0574|Detroit Red Wings|Nashville Predators|NA|NA| 68| 176|117504|NHL|NHL Hockey|2018
nhl|07:30 pm|2022-12-03|Los Angeles, CA|Hurricanes at Kings|Carolina Hurricanes at Los Angeles Kings|Crypto.com Arena|   134|0.804|34.0430|-118.2670|Los Angeles Kings|Carolina Hurricanes|NA|NA| 51| 168|  6578|NHL|NHL Hockey|2019
nhl|06:30 pm|2022-11-26|Sunrise, FL|Blues at Panthers|St. Louis Blues at Florida Panthers|FLA Live Arena|   126|0.721|26.1585| -80.3255|Florida Panthers|St. Louis Blues|NA|NA| 36| 142| 12304|NHL|NHL Hockey|2020
nhl|07:30 pm|2022-11-17|San Jose, CA|Red Wings at Sharks|Detroit Red Wings at San Jose Sharks|SAP Center at San Jose|   157|0.743|37.3322|-121.9020|San Jose Sharks|Detroit Red Wings|NA|NA| 30| 127|  1087|NHL|NHL Hockey|2021
nhl|07:00 pm|2022-12-15|Sunrise, FL|Penguins at Panthers|Pittsburgh Penguins at Florida Panthers|FLA Live Arena|   126|0.743|26.1585| -80.3255|Florida Panthers|Pittsburgh Penguins|NA|NA| 39| 150| 11954|NHL|NHL Hockey|2022
nhl|07:00 pm|2022-12-06|Winnipeg, Canada|Panthers at Jets|Florida Panthers at Winnipeg Jets|Canada Life Centre|    98|0.635|49.8936| -97.1435|Winnipeg Jets|Florida Panthers|NA|NA| 37| 176|  1163|NHL|NHL Hockey|2023
nhl|06:00 pm|2022-11-27|Chicago, IL|Jets at Blackhawks|Winnipeg Jets at Chicago Blackhawks|United Center|   136|0.803|41.8806| -87.6740|Chicago Blackhawks|Winnipeg Jets|NA|NA| 32| 191|  2623|NHL|NHL Hockey|2024
nhl|07:00 pm|2022-12-18|San Jose, CA|Flames at Sharks|Calgary Flames at San Jose Sharks|SAP Center at San Jose|   157|0.741|37.3322|-121.9020|San Jose Sharks|Calgary Flames|NA|NA| 35| 136|   784|NHL|NHL Hockey|2025
nhl|07:00 pm|2022-11-26|Las Vegas, NV|Canucks at Golden Knights|Vancouver Canucks at Vegas Golden Knights|T-Mobile Arena|161601|0.634|36.1029|-115.1780|Vegas Golden Knights|Vancouver Canucks|NA|NA| 76| 179|  2377|NHL|NHL Hockey|2026
nhl|07:00 pm|2022-11-28|Buffalo, NY|Lightning at Sabres|Tampa Bay Lightning at Buffalo Sabres|KeyBank Center|   212|0.726|42.8759| -78.8767|Buffalo Sabres|Tampa Bay Lightning|NA|NA| 37| 124|  1212|NHL|NHL Hockey|2027
nhl|04:00 pm|2022-11-26|Raleigh, NC|Flames at Hurricanes|Calgary Flames at Carolina Hurricanes|PNC Arena|  1430|0.719|35.8033| -78.7218|Carolina Hurricanes|Calgary Flames|NA|NA| 61| 134|  1783|NHL|NHL Hockey|2028
nhl|06:30 pm|2022-12-18|Chicago, IL|Rangers at Blackhawks|New York Rangers at Chicago Blackhawks|United Center|   136|0.828|41.8806| -87.6740|Chicago Blackhawks|New York Rangers|NA|NA| 57| 250|  4803|NHL|NHL Hockey|2029
nhl|07:30 pm|2022-11-10|Elmont, NY|Coyotes at Islanders|Arizona Coyotes at New York Islanders|UBS Arena|518722|0.685|40.7095| -73.7204|New York Islanders|Arizona Coyotes|NA|NA| 37| 110|   881|NHL|NHL Hockey|2030
nhl|01:00 pm|2022-11-25|Nashville, TN|Avalanche at Predators|Colorado Avalanche at Nashville Predators |Bridgestone Arena|  2195|0.718|36.1591| -86.7785|Nashville Predators|Colorado Avalanche|NA|NA| 76| 203| 11654|NHL|NHL Hockey|2031
nhl|07:00 pm|2022-12-06|Pittsburgh, PA|Blue Jackets at Penguins|Columbus Blue Jackets at Pittsburgh Penguins|PPG Paints Arena|  2265|0.718|40.4396| -79.9895|Pittsburgh Penguins|Columbus Blue Jackets|NA|NA| 35| 114|  1228|NHL|NHL Hockey|2032
nhl|07:30 pm|2022-11-26|Elmont, NY|Flyers at Islanders|Philadelphia Flyers at New York Islanders|UBS Arena|518722|0.718|40.7095| -73.7204|New York Islanders|Philadelphia Flyers|NA|NA| 59| 142| 11689|NHL|NHL Hockey|2033
nhl|07:00 pm|2022-12-15|Denver, CO|Sabres at Avalanche|Buffalo Sabres at Colorado Avalanche|Ball Arena|   187|0.718|39.7487|-105.0080|Colorado Avalanche|Buffalo Sabres|NA|NA| 37| 135| 12304|NHL|NHL Hockey|2034
nhl|07:00 pm|2022-12-12|Pittsburgh, PA|Stars at Penguins|Dallas Stars at Pittsburgh Penguins|PPG Paints Arena|  2265|0.717|40.4396| -79.9895|Pittsburgh Penguins|Dallas Stars|NA|NA| 40| 113|   853|NHL|NHL Hockey|2035
nhl|07:00 pm|2022-12-13|Tampa, FL|Kraken at Lightning|Seattle Kraken at Tampa Bay Lightning|Amalie Arena|   182|0.629|27.9427| -82.4517|Tampa Bay Lightning|Seattle Kraken|NA|NA| 30| 136| 12304|NHL|NHL Hockey|2036
nhl|07:00 pm|2022-12-09|Washington, DC|Kraken at Capitals|Seattle Kraken at Washington Capitals|Capital One Arena|   181|0.683|38.8981| -77.0209|Washington Capitals|Seattle Kraken|NA|NA| 72| 197|  4548|NHL|NHL Hockey|2037
nhl|02:00 pm|2022-12-04|Winnipeg, Canada|Ducks at Jets|Anaheim Ducks at Winnipeg Jets|Canada Life Centre|    98|0.627|49.8936| -97.1435|Winnipeg Jets|Anaheim Ducks|NA|NA| 38| 184|  1455|NHL|NHL Hockey|2038
nhl|07:00 pm|2022-11-28|Detroit, MI|Maple Leafs at Red Wings|Toronto Maple Leafs at Detroit Red Wings|Little Caesars Arena|420444|0.800|42.3400| -83.0574|Detroit Red Wings|Toronto Maple Leafs|NA|NA| 81| 185|  2492|NHL|NHL Hockey|2039
nhl|07:00 pm|2022-12-16|Calgary, Canada|Blues at Flames|St. Louis Blues at Calgary Flames |Scotiabank Saddledome|    96|0.716|51.0382|-114.0510|Calgary Flames|St. Louis Blues|NA|NA| 38| 179|   884|NHL|NHL Hockey|2040
nhl|07:00 pm|2022-12-17|Raleigh, NC|Stars at Hurricanes|Dallas Stars at Carolina Hurricanes|PNC Arena|  1430|0.716|35.8033| -78.7218|Carolina Hurricanes|Dallas Stars|NA|NA| 53| 134|   886|NHL|NHL Hockey|2041
nhl|01:00 pm|2022-11-12|Philadelphia, PA|Senators at Flyers|Ottawa Senators at Philadelphia Flyers|Wells Fargo Center|  3148|0.799|39.9012| -75.1720|Philadelphia Flyers|Ottawa Senators|NA|NA| 62| 159|  2590|NHL|NHL Hockey|2042
nhl|07:00 pm|2022-11-21|Newark, NJ|Oilers at Devils|Edmonton Oilers at New Jersey Devils|Prudential Center|  1500|0.738|40.7332| -74.1717|New Jersey Devils|Edmonton Oilers|NA|NA| 27|  81|   754|NHL|NHL Hockey|2043
nhl|06:30 pm|2022-11-16|Chicago, IL|Blues at Blackhawks|St. Louis Blues at Chicago Blackhawks|United Center|   136|0.799|41.8806| -87.6740|Chicago Blackhawks|St. Louis Blues|NA|NA| 32| 157|  3330|NHL|NHL Hockey|2044
